ticker,strategy_func,params
MTSI,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
MTSI,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
MTSI,x_rsi_bollinger_signal_vectorized,{}
MTSI,adx_sma_trend_following,{}
MTSI,adx_sma_tf_10_30_25,{}
MTSI,adx_sma_tf_15_40_35,{}
MTSI,adx_sma_tf_10_30_35,{}
MTSI,adx_trend_breakout,{}
MTSI,adx_trend_breakout_10_40,{}
MTSI,adx_trend_breakout_10_35,{}
MTSI,donchian_channel_vectorized,{}
MTSI,donchian_channel_10_5_5,{}
MTSI,donchian_channel_20_5_5,{}
MTSI,liquidity_grab_rev_adx_filtered,{}
MTSI,liquidity_grab_tf_adx_filtered,{}
MTSI,adx_ema_trend_strategy,{}
MTSI,adx_ema_trend_10_30_25,{}
MTSI,adx_ema_trend_5_15_25,{}
MTSI,dax_momentum_signal_vectorized,{}
MTSI,inside_bar_breakout_signal_vectorized,{}
MTSI,three_bar_reversal_signal_vectorized,{}
MTSI,engulfing_pattern_signal_vectorized,{}
MTSI,morning_evening_star_signal_vectorized,{}
MTSI,doji_signal_strategy_v1_vectorized,{}
MTSI,retracement_rev_vectorized,{}
MTSI,retracement_tf_vectorized,{}
MTSI,liquidity_grab_rev_strategy,{}
MTSI,liquidity_grab_tf_strategy,{}
MTSI,donchian_breakout_with_ma_filter,{}
MTSI,donchian_breakout_with_ma_10_30,{}
MTSI,donchian_breakout_with_ma_15_40,{}
MTSI,donchian_inv_with_ma_filter,{}
MTSI,donchian_inv_with_ma_15_40,{}
MTSI,donchian_inv_with_ma_10_30,{}
MTSI,keltner_rev_vectorized,{}
MTSI,keltner_rev_15_1_5,{}
MTSI,keltner_rev_50_2_5,{}
MTSI,keltner_tf_vectorized,{}
MTSI,keltner_tf_15_1_5,{}
MTSI,keltner_tf_50_2_5,{}
MTSI,weekly_breakout_vectorized,{}
MTSI,weekly_breakout_1_2,{}
MTSI,weekly_breakout_2_1,{}
MTSI,weekly_breakout_2_2,{}
MTSI,weekly_breakout_1_3,{}
MTSI,weekly_breakout_2_3,{}
MTSI,vwap_trading_strategy_threshold,{}
MTSI,vwap_trading_strategy_cross,{}
MTSI,vwap_trading_strategy_cross_20_10,{}
MTSI,vwap_trading_strategy_cross_30_20,{}
MTSI,parab_rev_vectorized,{}
MTSI,parab_rev_8_16_32_vectorized,{}
MTSI,parab_rev_3_6_15_vectorized,{}
MTSI,ema_vwap_sma_vectorized,{}
MTSI,ema_vwap_sma_15_30_50,{}
MTSI,ema_vwap_sma_5_10_20,{}
MTSI,ema_vwap_vectorized,{}
MTSI,volume_trend_basic,{}
MTSI,volume_trend_10,{}
MTSI,volume_trend_30,{}
MTSI,squeeze_ema_strategy,{}
MTSI,squeeze_ema_10_20,{}
MTSI,squeeze_ema_15_25,{}
MTSI,ema_pullback_strategy,{}
NEM,bollinger_bands_mean_reversion_sma_vectorized,{}
NEM,sma_stoch_close_strategy_vectorized,{}
NEM,stochastic_oscillator_signal_vectorized,{}
NEM,moving_average_crossover_signal_vectorized,{}
NEM,rsi_hammer_70_30_vectorized,{}
NEM,rsi_hammer_65_35_vectorized,{}
NEM,rsi_hammer_80_20_vectorized,{}
NEM,mean_reversion_signal_v1_vectorized,{}
NEM,mean_reversion_signal_v2_vectorized,{}
NEM,mean_reversion_signal_v3_vectorized,{}
NEM,rsi_engulfing_signals_vectorized,{}
NEM,mixed_signal_strategy_vectorized,{}
NEM,pinbar_macd_strategy_vectorized,{}
NEM,doji_rsi_simplified_vectorized,{}
NEM,bollinger_bands_adx_simple_35_20_vectorized,{}
NEM,bollinger_bands_adx_simple_vectorized,{}
NEM,bollinger_bands_adx_simple_45_25_vectorized,{}
NEM,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
NEM,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
NEM,x_rsi_bollinger_signal_vectorized,{}
NEM,adx_sma_trend_following,{}
NEM,adx_sma_tf_10_30_25,{}
NEM,adx_sma_tf_15_40_35,{}
NEM,adx_sma_tf_10_30_35,{}
NEM,adx_trend_breakout,"{""lookback"": 10, ""adx_threshold"": 40}"
NEM,adx_trend_breakout_10_40,{}
NEM,adx_trend_breakout_10_35,{}
NEM,donchian_channel_vectorized,{}
NEM,donchian_channel_10_5_5,{}
NEM,donchian_channel_20_5_5,{}
NEM,liquidity_grab_rev_adx_filtered,{}
NEM,liquidity_grab_tf_adx_filtered,{}
NEM,adx_ema_trend_strategy,{}
NEM,adx_ema_trend_10_30_25,{}
NEM,adx_ema_trend_5_15_25,{}
NEM,dax_momentum_signal_vectorized,{}
NEM,inside_bar_breakout_signal_vectorized,{}
NEM,three_bar_reversal_signal_vectorized,{}
NEM,engulfing_pattern_signal_vectorized,{}
NEM,morning_evening_star_signal_vectorized,{}
NEM,doji_signal_strategy_v1_vectorized,{}
NEM,retracement_rev_vectorized,{}
NEM,retracement_tf_vectorized,{}
NEM,liquidity_grab_rev_strategy,{}
NEM,liquidity_grab_tf_strategy,{}
NEM,donchian_breakout_with_ma_filter,{}
NEM,donchian_breakout_with_ma_10_30,{}
NEM,donchian_breakout_with_ma_15_40,{}
NEM,donchian_inv_with_ma_filter,{}
NEM,donchian_inv_with_ma_15_40,{}
NEM,donchian_inv_with_ma_10_30,{}
NEM,keltner_rev_vectorized,{}
NEM,keltner_rev_15_1_5,{}
NEM,keltner_rev_50_2_5,{}
NEM,keltner_tf_vectorized,{}
NEM,keltner_tf_15_1_5,{}
NEM,keltner_tf_50_2_5,{}
NEM,weekly_breakout_vectorized,{}
NEM,weekly_breakout_1_2,{}
NEM,weekly_breakout_2_1,{}
NEM,weekly_breakout_2_2,{}
NEM,weekly_breakout_1_3,{}
NEM,weekly_breakout_2_3,{}
NEM,vwap_trading_strategy_threshold,{}
NEM,vwap_trading_strategy_cross,{}
NEM,vwap_trading_strategy_cross_20_10,{}
NEM,vwap_trading_strategy_cross_30_20,{}
NEM,parab_rev_vectorized,{}
NEM,parab_rev_8_16_32_vectorized,{}
NEM,parab_rev_3_6_15_vectorized,{}
NEM,ema_vwap_sma_vectorized,{}
NEM,ema_vwap_sma_15_30_50,{}
NEM,ema_vwap_sma_5_10_20,{}
NEM,ema_vwap_vectorized,{}
NEM,volume_trend_basic,{}
NEM,volume_trend_10,{}
NEM,volume_trend_30,{}
NEM,squeeze_ema_strategy,{}
NEM,squeeze_ema_10_20,{}
NEM,squeeze_ema_15_25,{}
NEM,ema_pullback_strategy,"{""short_ema"": 8, ""long_ema"": 18, ""min_move"": 0.01, ""min_trend_gap"": 0.04, ""lookback_trend"": 5}"
NET,bollinger_bands_mean_reversion_sma_vectorized,{}
NET,sma_stoch_close_strategy_vectorized,{}
NET,stochastic_oscillator_signal_vectorized,{}
NET,moving_average_crossover_signal_vectorized,{}
NET,rsi_hammer_70_30_vectorized,{}
NET,rsi_hammer_65_35_vectorized,{}
NET,rsi_hammer_80_20_vectorized,{}
NET,mean_reversion_signal_v1_vectorized,{}
NET,mean_reversion_signal_v2_vectorized,{}
NET,mean_reversion_signal_v3_vectorized,{}
NET,rsi_engulfing_signals_vectorized,{}
NET,mixed_signal_strategy_vectorized,{}
NET,pinbar_macd_strategy_vectorized,{}
NET,doji_rsi_simplified_vectorized,{}
NET,bollinger_bands_adx_simple_35_20_vectorized,{}
NET,bollinger_bands_adx_simple_vectorized,{}
NET,bollinger_bands_adx_simple_45_25_vectorized,{}
NET,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
NET,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
NET,x_rsi_bollinger_signal_vectorized,{}
NET,adx_sma_trend_following,{}
NET,adx_sma_tf_10_30_25,{}
NET,adx_sma_tf_15_40_35,{}
NET,adx_sma_tf_10_30_35,{}
NET,adx_trend_breakout,{}
NET,adx_trend_breakout_10_40,{}
NET,adx_trend_breakout_10_35,{}
NET,donchian_channel_vectorized,{}
NET,donchian_channel_10_5_5,{}
NET,donchian_channel_20_5_5,{}
NET,liquidity_grab_rev_adx_filtered,{}
NET,liquidity_grab_tf_adx_filtered,{}
NET,adx_ema_trend_strategy,{}
NET,adx_ema_trend_10_30_25,{}
NET,adx_ema_trend_5_15_25,{}
NET,dax_momentum_signal_vectorized,{}
NET,inside_bar_breakout_signal_vectorized,{}
NET,three_bar_reversal_signal_vectorized,{}
NET,engulfing_pattern_signal_vectorized,{}
NET,morning_evening_star_signal_vectorized,{}
NET,doji_signal_strategy_v1_vectorized,{}
NET,retracement_rev_vectorized,{}
NET,retracement_tf_vectorized,{}
NET,liquidity_grab_rev_strategy,{}
NET,liquidity_grab_tf_strategy,{}
NET,donchian_breakout_with_ma_filter,{}
NET,donchian_breakout_with_ma_10_30,{}
NET,donchian_breakout_with_ma_15_40,{}
NET,donchian_inv_with_ma_filter,{}
NET,donchian_inv_with_ma_15_40,{}
NET,donchian_inv_with_ma_10_30,{}
NET,keltner_rev_vectorized,{}
NET,keltner_rev_15_1_5,{}
NET,keltner_rev_50_2_5,{}
NET,keltner_tf_vectorized,{}
NET,keltner_tf_15_1_5,{}
NET,keltner_tf_50_2_5,{}
NET,weekly_breakout_vectorized,{}
NET,weekly_breakout_1_2,{}
NET,weekly_breakout_2_1,{}
NET,weekly_breakout_2_2,{}
NET,weekly_breakout_1_3,{}
NET,weekly_breakout_2_3,{}
NET,vwap_trading_strategy_threshold,{}
NET,vwap_trading_strategy_cross,{}
NET,vwap_trading_strategy_cross_20_10,{}
NET,vwap_trading_strategy_cross_30_20,{}
NET,parab_rev_vectorized,{}
NET,parab_rev_8_16_32_vectorized,{}
NET,parab_rev_3_6_15_vectorized,{}
NET,ema_vwap_sma_vectorized,{}
NET,ema_vwap_sma_15_30_50,{}
NET,ema_vwap_sma_5_10_20,{}
NET,ema_vwap_vectorized,{}
NET,volume_trend_basic,{}
NET,volume_trend_10,{}
NET,volume_trend_30,{}
NET,squeeze_ema_strategy,"{""short_ema"": 10, ""squeez_back_period"": 25}"
NET,squeeze_ema_10_20,{}
NET,squeeze_ema_15_25,{}
NET,ema_pullback_strategy,{}
NFLX,bollinger_bands_mean_reversion_sma_vectorized,{}
NFLX,sma_stoch_close_strategy_vectorized,{}
NFLX,stochastic_oscillator_signal_vectorized,{}
NFLX,moving_average_crossover_signal_vectorized,{}
NFLX,rsi_hammer_70_30_vectorized,{}
NFLX,rsi_hammer_65_35_vectorized,{}
NFLX,rsi_hammer_80_20_vectorized,{}
NFLX,mean_reversion_signal_v1_vectorized,{}
NFLX,mean_reversion_signal_v2_vectorized,{}
NFLX,mean_reversion_signal_v3_vectorized,{}
NFLX,rsi_engulfing_signals_vectorized,{}
NFLX,mixed_signal_strategy_vectorized,{}
NFLX,pinbar_macd_strategy_vectorized,{}
NFLX,doji_rsi_simplified_vectorized,{}
NFLX,bollinger_bands_adx_simple_35_20_vectorized,{}
NFLX,bollinger_bands_adx_simple_vectorized,{}
NFLX,bollinger_bands_adx_simple_45_25_vectorized,{}
NFLX,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
NFLX,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
NFLX,x_rsi_bollinger_signal_vectorized,{}
NFLX,adx_sma_trend_following,{}
NFLX,adx_sma_tf_10_30_25,{}
NFLX,adx_sma_tf_15_40_35,{}
NFLX,adx_sma_tf_10_30_35,{}
NFLX,adx_trend_breakout,{}
NFLX,adx_trend_breakout_10_40,{}
NFLX,adx_trend_breakout_10_35,{}
NFLX,donchian_channel_vectorized,{}
NFLX,donchian_channel_10_5_5,{}
NFLX,donchian_channel_20_5_5,{}
NFLX,liquidity_grab_rev_adx_filtered,{}
NFLX,liquidity_grab_tf_adx_filtered,{}
NFLX,adx_ema_trend_strategy,{}
NFLX,adx_ema_trend_10_30_25,{}
NFLX,adx_ema_trend_5_15_25,{}
NFLX,dax_momentum_signal_vectorized,{}
NFLX,inside_bar_breakout_signal_vectorized,{}
NFLX,three_bar_reversal_signal_vectorized,{}
NFLX,engulfing_pattern_signal_vectorized,{}
NFLX,morning_evening_star_signal_vectorized,{}
NFLX,doji_signal_strategy_v1_vectorized,{}
NFLX,retracement_rev_vectorized,{}
NFLX,retracement_tf_vectorized,{}
NFLX,liquidity_grab_rev_strategy,{}
NFLX,liquidity_grab_tf_strategy,{}
NFLX,donchian_breakout_with_ma_filter,{}
NFLX,donchian_breakout_with_ma_10_30,{}
NFLX,donchian_breakout_with_ma_15_40,{}
NFLX,donchian_inv_with_ma_filter,{}
NFLX,donchian_inv_with_ma_15_40,{}
NFLX,donchian_inv_with_ma_10_30,{}
NFLX,keltner_rev_vectorized,{}
NFLX,keltner_rev_15_1_5,{}
NFLX,keltner_rev_50_2_5,{}
NFLX,keltner_tf_vectorized,{}
NFLX,keltner_tf_15_1_5,{}
NFLX,keltner_tf_50_2_5,{}
NFLX,weekly_breakout_vectorized,{}
NFLX,weekly_breakout_1_2,{}
NFLX,weekly_breakout_2_1,{}
NFLX,weekly_breakout_2_2,{}
NFLX,weekly_breakout_1_3,{}
NFLX,weekly_breakout_2_3,{}
NFLX,vwap_trading_strategy_threshold,{}
NFLX,vwap_trading_strategy_cross,{}
NFLX,vwap_trading_strategy_cross_20_10,{}
NFLX,vwap_trading_strategy_cross_30_20,{}
NFLX,parab_rev_vectorized,{}
NFLX,parab_rev_8_16_32_vectorized,{}
NFLX,parab_rev_3_6_15_vectorized,{}
NFLX,ema_vwap_sma_vectorized,{}
NFLX,ema_vwap_sma_15_30_50,{}
NFLX,ema_vwap_sma_5_10_20,{}
NFLX,ema_vwap_vectorized,{}
NFLX,volume_trend_basic,{}
NFLX,volume_trend_10,{}
NFLX,volume_trend_30,{}
NFLX,squeeze_ema_strategy,{}
NFLX,squeeze_ema_10_20,{}
NFLX,squeeze_ema_15_25,{}
NFLX,ema_pullback_strategy,"{""short_ema"": 6, ""long_ema"": 24, ""min_move"": 0.01, ""min_trend_gap"": 0.05, ""lookback_trend"": 7}"
NNDM,bollinger_bands_mean_reversion_sma_vectorized,{}
NNDM,sma_stoch_close_strategy_vectorized,{}
NNDM,stochastic_oscillator_signal_vectorized,{}
NNDM,moving_average_crossover_signal_vectorized,{}
NNDM,rsi_hammer_70_30_vectorized,{}
NNDM,rsi_hammer_65_35_vectorized,{}
NNDM,rsi_hammer_80_20_vectorized,{}
NNDM,mean_reversion_signal_v1_vectorized,{}
NNDM,mean_reversion_signal_v2_vectorized,{}
NNDM,mean_reversion_signal_v3_vectorized,{}
NNDM,rsi_engulfing_signals_vectorized,{}
NNDM,mixed_signal_strategy_vectorized,{}
NNDM,pinbar_macd_strategy_vectorized,{}
NNDM,doji_rsi_simplified_vectorized,{}
NNDM,bollinger_bands_adx_simple_35_20_vectorized,{}
NNDM,bollinger_bands_adx_simple_vectorized,{}
NNDM,bollinger_bands_adx_simple_45_25_vectorized,{}
NNDM,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
NNDM,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
NNDM,x_rsi_bollinger_signal_vectorized,{}
NNDM,adx_sma_trend_following,{}
NNDM,adx_sma_tf_10_30_25,{}
NNDM,adx_sma_tf_15_40_35,{}
NNDM,adx_sma_tf_10_30_35,{}
NNDM,adx_trend_breakout,{}
NNDM,adx_trend_breakout_10_40,{}
NNDM,adx_trend_breakout_10_35,{}
NNDM,donchian_channel_vectorized,{}
NNDM,donchian_channel_10_5_5,{}
NNDM,donchian_channel_20_5_5,{}
NNDM,liquidity_grab_rev_adx_filtered,{}
NNDM,liquidity_grab_tf_adx_filtered,{}
NNDM,adx_ema_trend_strategy,{}
NNDM,adx_ema_trend_10_30_25,{}
NNDM,adx_ema_trend_5_15_25,{}
NNDM,dax_momentum_signal_vectorized,{}
NNDM,inside_bar_breakout_signal_vectorized,{}
NNDM,three_bar_reversal_signal_vectorized,{}
NNDM,engulfing_pattern_signal_vectorized,{}
NNDM,morning_evening_star_signal_vectorized,{}
NNDM,doji_signal_strategy_v1_vectorized,{}
NNDM,retracement_rev_vectorized,{}
NNDM,retracement_tf_vectorized,{}
NNDM,liquidity_grab_rev_strategy,{}
NNDM,liquidity_grab_tf_strategy,{}
NNDM,donchian_breakout_with_ma_filter,{}
NNDM,donchian_breakout_with_ma_10_30,{}
NNDM,donchian_breakout_with_ma_15_40,{}
NNDM,donchian_inv_with_ma_filter,{}
NNDM,donchian_inv_with_ma_15_40,{}
NNDM,donchian_inv_with_ma_10_30,{}
NNDM,keltner_rev_vectorized,{}
NNDM,keltner_rev_15_1_5,{}
NNDM,keltner_rev_50_2_5,{}
NNDM,keltner_tf_vectorized,{}
NNDM,keltner_tf_15_1_5,{}
NNDM,keltner_tf_50_2_5,{}
NNDM,weekly_breakout_vectorized,{}
NNDM,weekly_breakout_1_2,{}
NNDM,weekly_breakout_2_1,{}
NNDM,weekly_breakout_2_2,{}
NNDM,weekly_breakout_1_3,{}
NNDM,weekly_breakout_2_3,{}
NNDM,vwap_trading_strategy_threshold,{}
NNDM,vwap_trading_strategy_cross,{}
NNDM,vwap_trading_strategy_cross_20_10,{}
NNDM,vwap_trading_strategy_cross_30_20,{}
NNDM,parab_rev_vectorized,{}
NNDM,parab_rev_8_16_32_vectorized,{}
NNDM,parab_rev_3_6_15_vectorized,{}
NNDM,ema_vwap_sma_vectorized,{}
NNDM,ema_vwap_sma_15_30_50,{}
NNDM,ema_vwap_sma_5_10_20,{}
NNDM,ema_vwap_vectorized,{}
NNDM,volume_trend_basic,{}
NNDM,volume_trend_10,{}
NNDM,volume_trend_30,{}
NNDM,squeeze_ema_strategy,{}
NNDM,squeeze_ema_10_20,{}
NNDM,squeeze_ema_15_25,{}
NNDM,ema_pullback_strategy,{}
NRG,bollinger_bands_mean_reversion_sma_vectorized,{}
NRG,sma_stoch_close_strategy_vectorized,{}
NRG,stochastic_oscillator_signal_vectorized,{}
NRG,moving_average_crossover_signal_vectorized,{}
NRG,rsi_hammer_70_30_vectorized,{}
NRG,rsi_hammer_65_35_vectorized,{}
NRG,rsi_hammer_80_20_vectorized,{}
NRG,mean_reversion_signal_v1_vectorized,{}
NRG,mean_reversion_signal_v2_vectorized,{}
NRG,mean_reversion_signal_v3_vectorized,{}
NRG,rsi_engulfing_signals_vectorized,{}
NRG,mixed_signal_strategy_vectorized,{}
NRG,pinbar_macd_strategy_vectorized,{}
NRG,doji_rsi_simplified_vectorized,{}
NRG,bollinger_bands_adx_simple_35_20_vectorized,{}
NRG,bollinger_bands_adx_simple_vectorized,{}
NRG,bollinger_bands_adx_simple_45_25_vectorized,{}
NRG,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
NRG,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
NRG,x_rsi_bollinger_signal_vectorized,{}
NRG,adx_sma_trend_following,{}
NRG,adx_sma_tf_10_30_25,{}
NRG,adx_sma_tf_15_40_35,{}
NRG,adx_sma_tf_10_30_35,{}
NRG,adx_trend_breakout,{}
NRG,adx_trend_breakout_10_40,{}
NRG,adx_trend_breakout_10_35,{}
NRG,donchian_channel_vectorized,{}
NRG,donchian_channel_10_5_5,{}
NRG,donchian_channel_20_5_5,{}
NRG,liquidity_grab_rev_adx_filtered,{}
NRG,liquidity_grab_tf_adx_filtered,{}
NRG,adx_ema_trend_strategy,{}
NRG,adx_ema_trend_10_30_25,{}
NRG,adx_ema_trend_5_15_25,{}
NRG,dax_momentum_signal_vectorized,{}
NRG,inside_bar_breakout_signal_vectorized,{}
NRG,three_bar_reversal_signal_vectorized,{}
NRG,engulfing_pattern_signal_vectorized,{}
NRG,morning_evening_star_signal_vectorized,{}
NRG,doji_signal_strategy_v1_vectorized,{}
NRG,retracement_rev_vectorized,{}
NRG,retracement_tf_vectorized,{}
NRG,liquidity_grab_rev_strategy,{}
NRG,liquidity_grab_tf_strategy,{}
NRG,donchian_breakout_with_ma_filter,{}
NRG,donchian_breakout_with_ma_10_30,{}
NRG,donchian_breakout_with_ma_15_40,{}
NRG,donchian_inv_with_ma_filter,{}
NRG,donchian_inv_with_ma_15_40,{}
NRG,donchian_inv_with_ma_10_30,{}
NRG,keltner_rev_vectorized,{}
NRG,keltner_rev_15_1_5,{}
NRG,keltner_rev_50_2_5,{}
NRG,keltner_tf_vectorized,{}
NRG,keltner_tf_15_1_5,{}
NRG,keltner_tf_50_2_5,{}
NRG,weekly_breakout_vectorized,{}
NRG,weekly_breakout_1_2,{}
NRG,weekly_breakout_2_1,{}
NRG,weekly_breakout_2_2,{}
NRG,weekly_breakout_1_3,{}
NRG,weekly_breakout_2_3,{}
NRG,vwap_trading_strategy_threshold,{}
NRG,vwap_trading_strategy_cross,{}
NRG,vwap_trading_strategy_cross_20_10,{}
NRG,vwap_trading_strategy_cross_30_20,{}
NRG,parab_rev_vectorized,{}
NRG,parab_rev_8_16_32_vectorized,{}
NRG,parab_rev_3_6_15_vectorized,{}
NRG,ema_vwap_sma_vectorized,{}
NRG,ema_vwap_sma_15_30_50,{}
NRG,ema_vwap_sma_5_10_20,{}
NRG,ema_vwap_vectorized,{}
NRG,volume_trend_basic,{}
NRG,volume_trend_10,{}
NRG,volume_trend_30,{}
NRG,squeeze_ema_strategy,{}
NRG,squeeze_ema_10_20,{}
NRG,squeeze_ema_15_25,{}
NRG,ema_pullback_strategy,{}
NVDA,bollinger_bands_mean_reversion_sma_vectorized,{}
NVDA,sma_stoch_close_strategy_vectorized,{}
NVDA,stochastic_oscillator_signal_vectorized,{}
NVDA,moving_average_crossover_signal_vectorized,{}
NVDA,rsi_hammer_70_30_vectorized,{}
NVDA,rsi_hammer_65_35_vectorized,{}
NVDA,rsi_hammer_80_20_vectorized,{}
NVDA,mean_reversion_signal_v1_vectorized,{}
NVDA,mean_reversion_signal_v2_vectorized,{}
NVDA,mean_reversion_signal_v3_vectorized,{}
NVDA,rsi_engulfing_signals_vectorized,{}
NVDA,mixed_signal_strategy_vectorized,"{""rsi_lower"": 26, ""rsi_upper"": 68, ""stoch_lower"": 20, ""stoch_upper"": 74}"
NVDA,pinbar_macd_strategy_vectorized,{}
NVDA,doji_rsi_simplified_vectorized,{}
NVDA,bollinger_bands_adx_simple_35_20_vectorized,{}
NVDA,bollinger_bands_adx_simple_vectorized,{}
NVDA,bollinger_bands_adx_simple_45_25_vectorized,{}
NVDA,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
NVDA,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
NVDA,x_rsi_bollinger_signal_vectorized,{}
NVDA,adx_sma_trend_following,{}
NVDA,adx_sma_tf_10_30_25,{}
NVDA,adx_sma_tf_15_40_35,{}
NVDA,adx_sma_tf_10_30_35,{}
NVDA,adx_trend_breakout,{}
NVDA,adx_trend_breakout_10_40,{}
NVDA,adx_trend_breakout_10_35,{}
NVDA,donchian_channel_vectorized,{}
NVDA,donchian_channel_10_5_5,{}
NVDA,donchian_channel_20_5_5,{}
NVDA,liquidity_grab_rev_adx_filtered,{}
NVDA,liquidity_grab_tf_adx_filtered,{}
NVDA,adx_ema_trend_strategy,{}
NVDA,adx_ema_trend_10_30_25,{}
NVDA,adx_ema_trend_5_15_25,{}
NVDA,dax_momentum_signal_vectorized,{}
NVDA,inside_bar_breakout_signal_vectorized,{}
NVDA,three_bar_reversal_signal_vectorized,{}
NVDA,engulfing_pattern_signal_vectorized,{}
NVDA,morning_evening_star_signal_vectorized,{}
NVDA,doji_signal_strategy_v1_vectorized,{}
NVDA,retracement_rev_vectorized,{}
NVDA,retracement_tf_vectorized,{}
NVDA,liquidity_grab_rev_strategy,{}
NVDA,liquidity_grab_tf_strategy,{}
NVDA,donchian_breakout_with_ma_filter,{}
NVDA,donchian_breakout_with_ma_10_30,{}
NVDA,donchian_breakout_with_ma_15_40,{}
NVDA,donchian_inv_with_ma_filter,{}
NVDA,donchian_inv_with_ma_15_40,{}
NVDA,donchian_inv_with_ma_10_30,{}
NVDA,keltner_rev_vectorized,{}
NVDA,keltner_rev_15_1_5,{}
NVDA,keltner_rev_50_2_5,{}
NVDA,keltner_tf_vectorized,{}
NVDA,keltner_tf_15_1_5,{}
NVDA,keltner_tf_50_2_5,{}
NVDA,weekly_breakout_vectorized,{}
NVDA,weekly_breakout_1_2,{}
NVDA,weekly_breakout_2_1,{}
NVDA,weekly_breakout_2_2,{}
NVDA,weekly_breakout_1_3,{}
NVDA,weekly_breakout_2_3,{}
NVDA,vwap_trading_strategy_threshold,{}
NVDA,vwap_trading_strategy_cross,{}
NVDA,vwap_trading_strategy_cross_20_10,{}
NVDA,vwap_trading_strategy_cross_30_20,{}
NVDA,parab_rev_vectorized,{}
NVDA,parab_rev_8_16_32_vectorized,{}
NVDA,parab_rev_3_6_15_vectorized,{}
NVDA,ema_vwap_sma_vectorized,{}
NVDA,ema_vwap_sma_15_30_50,{}
NVDA,ema_vwap_sma_5_10_20,{}
NVDA,ema_vwap_vectorized,{}
NVDA,volume_trend_basic,{}
NVDA,volume_trend_10,{}
NVDA,volume_trend_30,{}
NVDA,squeeze_ema_strategy,{}
NVDA,squeeze_ema_10_20,{}
NVDA,squeeze_ema_15_25,{}
NVDA,ema_pullback_strategy,"{""short_ema"": 8, ""long_ema"": 28, ""min_move"": 0.01, ""min_trend_gap"": 0.08, ""lookback_trend"": 7}"
ORCL,bollinger_bands_mean_reversion_sma_vectorized,{}
ORCL,sma_stoch_close_strategy_vectorized,{}
ORCL,stochastic_oscillator_signal_vectorized,{}
ORCL,moving_average_crossover_signal_vectorized,{}
ORCL,rsi_hammer_70_30_vectorized,{}
ORCL,rsi_hammer_65_35_vectorized,{}
ORCL,rsi_hammer_80_20_vectorized,{}
ORCL,mean_reversion_signal_v1_vectorized,{}
ORCL,mean_reversion_signal_v2_vectorized,{}
ORCL,mean_reversion_signal_v3_vectorized,{}
ORCL,rsi_engulfing_signals_vectorized,{}
ORCL,mixed_signal_strategy_vectorized,{}
ORCL,pinbar_macd_strategy_vectorized,{}
ORCL,doji_rsi_simplified_vectorized,{}
ORCL,bollinger_bands_adx_simple_35_20_vectorized,{}
ORCL,bollinger_bands_adx_simple_vectorized,{}
ORCL,bollinger_bands_adx_simple_45_25_vectorized,{}
ORCL,x_rsi_bollinger_total_signal_15_65_35_vectorized,{}
ORCL,x_rsi_bollinger_total_signal_10_70_30_vectorized,{}
ORCL,x_rsi_bollinger_signal_vectorized,{}
ORCL,adx_sma_trend_following,{}
ORCL,adx_sma_tf_10_30_25,{}
ORCL,adx_sma_tf_15_40_35,{}
ORCL,adx_sma_tf_10_30_35,{}
ORCL,adx_trend_breakout,{}
ORCL,adx_trend_breakout_10_40,{}
ORCL,adx_trend_breakout_10_35,{}
ORCL,donchian_channel_vectorized,{}
ORCL,donchian_channel_10_5_5,{}
ORCL,donchian_channel_20_5_5,{}
ORCL,liquidity_grab_rev_adx_filtered,{}
ORCL,liquidity_grab_tf_adx_filtered,{}
ORCL,adx_ema_trend_strategy,{}
ORCL,adx_ema_trend_10_30_25,{}
ORCL,adx_ema_trend_5_15_25,{}
ORCL,dax_momentum_signal_vectorized,{}
ORCL,inside_bar_breakout_signal_vectorized,{}
ORCL,three_bar_reversal_signal_vectorized,{}
ORCL,engulfing_pattern_signal_vectorized,{}
ORCL,morning_evening_star_signal_vectorized,{}
ORCL,doji_signal_strategy_v1_vectorized,{}
ORCL,retracement_rev_vectorized,{}
ORCL,retracement_tf_vectorized,{}
ORCL,liquidity_grab_rev_strategy,{}
ORCL,liquidity_grab_tf_strategy,{}
ORCL,donchian_breakout_with_ma_filter,{}
ORCL,donchian_breakout_with_ma_10_30,{}
ORCL,donchian_breakout_with_ma_15_40,{}
ORCL,donchian_inv_with_ma_filter,{}
ORCL,donchian_inv_with_ma_15_40,{}
ORCL,donchian_inv_with_ma_10_30,{}
